Product Name,Price,Discount,Battery,Display,Ratings,Reviews,Camera,Actual Price,Processor,RAM,ROM,brand,type
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)",14497.0,40.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,10019.0,805.0,50MP Rear Camera,24499.0,1 YEAR,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05 (Light Green, 128 GB)",8114.0,45.0,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,457.0,21.0,50MP + 2MP | 8MP Front Camera,14999.0,Helio G85 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (Moonlight Blue, 128 GB)",14534.0,40.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,10019.0,805.0,50MP Rear Camera,24499.0,1 YEAR,6.0,128.0,Samsung,Android
"SAMSUNG M05 (Mint Green, 64 GB)",6967.0,30.0,5000 mAh Battery,17.02 cm (6.7 inch) Display,1190.0,55.0,50MP Rear Camera,9999.0,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (Moonlight Blue, 128 GB)",16847.0,35.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,25999.0,1 YEAR,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (Moonlight Blue, 256 GB)",22399.0,19.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,27810.0,1 YEAR,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (Thunder Grey, 128 GB)",14482.0,40.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,10019.0,805.0,50MP Rear Camera,24499.0,1 YEAR,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)",13499.0,20.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,31446.0,2477.0,50MP + 5MP + 2MP | 13MP Front Camera,16999.0,1 year for handset and 6 month for accessories,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M14 4G (Sapphire Blue, 64 GB)",8450.0,39.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,2833.0,116.0,50MP Rear Camera,13999.0,1 YEAR,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)",16950.0,34.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,25999.0,Helio G85 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05 (Black, 128 GB)",12499.0,16.0,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,457.0,21.0,50MP + 2MP | 8MP Front Camera,14999.0,Helio G85 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05 (Light Green, 64 GB)",7699.0,38.0,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,424.0,24.0,50MP + 2MP | 8MP Front Camera,12499.0,MediaTek Dimensity 6100+ Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)",13499.0,20.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,31446.0,2477.0,50MP + 5MP + 2MP | 13MP Front Camera,16999.0,Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,6.0,128.0,Samsung,Android
"SAMSUNG M15 Prime Edition (Celestial Blue, 128 GB)",12715.0,25.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,287.0,19.0,50MP Rear Camera,16999.0,680 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05s (Light Green, 128 GB)",9990.0,37.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,104.0,1.0,50MP + 2MP + 2MP | 13MP Front Camera,15999.0,Dimensity 6300 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB)",15499.0,22.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,466.0,26.0,50MP + 5MP + 2MP | 13MP Front Camera,19999.0,"Exynos 1380, Octa Core Processor",6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Violet, 128 GB)",27999.0,33.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,41999.0,Helio G85 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05 (Silver, 64 GB)",7899.0,36.0,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,424.0,24.0,50MP + 2MP | 8MP Front Camera,12499.0,1 YEAR,4.0,64.0,Samsung,Android
"SAMSUNG galaxy M15 5G (Blue Topaz, 128 GB)",14060.0,21.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,95.0,5.0,50MP Rear Camera,17999.0,MediaTek Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)",16999.0,20.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,3610.0,219.0,50MP + 5MP + 2MP | 13MP Front Camera,21499.0,Dimensity 6100+ Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy M14 4G (Arctic Blue, 64 GB)",8848.0,36.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,2833.0,116.0,50MP Rear Camera,13999.0,1 year for handset and 6 month for accessories,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A55 5G (Awesome Navy, 128 GB)",34599.0,19.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,1218.0,105.0,50MP + 12MP + 5MP | 32MP Front Camera,43124.0,Samsung Exynos 1480 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB)",15900.0,26.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,21499.0,Dimensity 6300 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)",59999.0,22.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,19999.0,Exynos 2400e Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)",15499.0,30.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,466.0,26.0,50MP + 5MP + 2MP | 13MP Front Camera,45999.0,Dimensity 6300 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 256 GB)",31999.0,20.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,16999.0,"Exynos 1380, Octa Core Processor",8.0,256.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)",13499.0,25.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,31446.0,2477.0,50MP + 5MP + 2MP | 13MP Front Camera,19999.0,MediaTek Dimensity 6100+ Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Navy, 256 GB)",80999.0,23.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,16999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Gold, 128 GB)",14973.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,466.0,26.0,50MP + 5MP + 2MP | 13MP Front Camera,15999.0,Dimensity 6300 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M15 5G (Stone Grey, 128 GB)",12970.0,53.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,3077.0,142.0,50MP Rear Camera,14999.0,proximity sensor Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M15 5G (Stone Grey, 128 GB)",11988.0,21.0,6000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Super AMOLED Display,415.0,26.0,50MP Rear Camera,36999.0,1 Year Manufacturer Warranty for Device.,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A04 (Copper, 64 GB)",6990.0,25.0,5000 mAh Lithium Ion Battery,16.51 cm (6.5 inch) HD+ Display,165.0,7.0,50MP + 2MP | 5MP Front Camera,16999.0,Mediatek Helio P35 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Navy, 256 GB)",28999.0,23.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,16999.0,Samsung Exynos 1380 Processor,8.0,256.0,Samsung,Android
"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)",12748.0,21.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,3077.0,142.0,50MP Rear Camera,15999.0,MediaTek Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M15 5G (Blue Topaz, 128 GB)",12990.0,23.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,3077.0,142.0,50MP Rear Camera,33999.0,Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)",12499.0,23.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,12988.0,1062.0,50MP + 5MP + 2MP | 13MP Front Camera,27499.0,MediaTek Dimensity 6100+ Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 128 GB)",25999.0,6.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,17999.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 256 GB)",21026.0,27.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,15999.0,1 YEAR,8.0,256.0,Samsung,Android
"SAMSUNG galaxy M15 5G (Stone Grey, 128 GB)",16890.0,25.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,95.0,5.0,50MP Rear Camera,16999.0,MediaTek Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A23 5G (Silver, 128 GB)",16798.0,40.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,1409.0,69.0,50MP + 5MP | 8MP Front Camera,27999.0,Qualcomm Snapdragon 695 (SM6375) Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F14 (Peppermint green, 64 GB)",9299.0,33.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,9.0,0.0,50MP + 50MP + 2MP + 2MP | 13MP + 13MP Dual Front Camera,13999.0,Snapdragon 680 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Light Green, 256 GB)",19999.0,18.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,24499.0,Dimensity 6300 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)",62999.0,37.0,4900 mAh Battery,17.02 cm (6.7 inch) Quad HD+ Display,5155.0,390.0,50MP + 10MP + 12MP | 12MP Front Camera,99999.0,Exynos 2400 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy M35 5G (Thunder Grey, 256 GB)",20985.0,23.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,27499.0,1 YEAR,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 Ultra 5G (Titanium Silverblue, 512 GB)",141999.0,20.0,5000 mAh Battery,17.53 cm (6.9 inch) Quad HD+ Display,975.0,128.0,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,17999.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)",14327.0,20.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,95.0,5.0,50MP Rear Camera,21499.0,MediaTek Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)",16999.0,21.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,15999.0,Dimensity 6300 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)",12499.0,27.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,12988.0,1062.0,50MP + 5MP + 2MP | 13MP Front Camera,19999.0,MediaTek Dimensity 6100+ Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)",14499.0,20.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,1777.0,86.0,50MP + 5MP + 2MP | 13MP Front Camera,21499.0,Dimensity 6100+ Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)",59999.0,44.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,15999.0,Exynos 2400e Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Silver Shadow, 256 GB)",80999.0,21.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,36999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Gold, 128 GB)",16999.0,22.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,34999.0,Dimensity 6300 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A04s (Copper, 64 GB)",8909.0,23.0,5000 mAh Lithium-ion Battery,16.51 cm (6.5 inch) HD+ Display,199.0,14.0,50MP + 50MP + 2MP + 2MP | 5MP Front Camera,33999.0,Exynos Octa Core Processor Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 256 GB)",28999.0,30.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,45999.0,Samsung Exynos 1380 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy F55 5G (Raisin Black, 256 GB)",26999.0,33.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,522.0,55.0,50MP + 8MP + 2MP | 50MP Front Camera,28499.0,7 Gen 1 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Iceblue, 128 GB)",25999.0,21.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,36999.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Lime, 256 GB)",31990.0,34.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,24499.0,"Exynos 1380, Octa Core Processor",8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Lime, 128 GB)",28999.0,30.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,41999.0,"Exynos 1380, Octa Core Processor",8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A55 5G (Awesome Iceblue, 128 GB)",33999.0,24.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,1218.0,105.0,50MP + 12MP + 5MP | 32MP Front Camera,44990.0,Samsung Exynos 1480 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)",14673.0,26.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,466.0,26.0,50MP + 5MP + 2MP | 13MP Front Camera,19999.0,Dimensity 6300 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05s (Black, 128 GB)",9990.0,37.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,104.0,1.0,50MP + 2MP + 2MP | 13MP Front Camera,15999.0,680 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)",27990.0,33.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,41999.0,"Exynos 1380, Octa Core Processor",8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",15499.0,27.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,42013.0,1947.0,50MP + 2MP + 2MP | 13MP Front Camera,17990.0,Exynos 1330 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)",12999.0,26.0,6000 mAh Battery,16.76 cm (6.6 inch) Full HD Display,7278.0,379.0,50MP + 50MP | 13MP + 13MP Dual Front Camera,21499.0,Samsung Exynos 1330 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)",15900.0,39.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,3610.0,219.0,50MP + 5MP + 2MP | 13MP Front Camera,159999.0,Dimensity 6100+ Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",18499.0,45.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,42013.0,1947.0,50MP + 2MP + 2MP | 13MP Front Camera,30990.0,Exynos 1330 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy Z Fold5 (Icy Blue, 256 GB)",96999.0,40.0,4400 mAh Battery,15.75 cm (6.2 inch) Display,500.0,27.0,50MP + 12MP + 10MP,149999.0,Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)",16790.0,45.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,1409.0,69.0,50MP + 5MP | 8MP Front Camera,149999.0,Qualcomm Snapdragon 695 (SM6375) Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S23 Ultra 5G (Green, 256 GB)",89999.0,38.0,5000 mAh Lithium Ion Battery,17.27 cm (6.8 inch) Quad HD+ Display,4088.0,386.0,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,159999.0,Qualcomm Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S23 Ultra 5G (Phantom Black, 256 GB)",81999.0,43.0,5000 mAh Lithium Ion Battery,17.27 cm (6.8 inch) Quad HD+ Display,4088.0,386.0,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,29999.0,Qualcomm Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy Z Fold5 (Phantom Black, 256 GB)",97999.0,22.0,4400 mAh Battery,15.75 cm (6.2 inch) Display,500.0,27.0,50MP + 12MP + 10MP,24499.0,Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A23 5G (Orange, 128 GB)",16999.0,47.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,2977.0,190.0,50MP + 5MP | 8MP Front Camera,95999.0,Qualcomm Snapdragon 695 (SM6375) Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Gold, 256 GB)",18990.0,18.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,24499.0,Dimensity 6300 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S23 5G (Green, 256 GB)",49999.0,27.0,3900 mAh Lithium Ion Battery,15.49 cm (6.1 inch) Full HD+ Display,73378.0,5083.0,50MP + 10MP + 12MP | 12MP Front Camera,33999.0,Qualcomm Snapdragon 8 Gen 2 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 Ultra 5G (Titanium Black, 256 GB)",129999.0,39.0,5000 mAh Battery,17.53 cm (6.9 inch) Quad HD+ Display,975.0,128.0,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,159999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Blue Black, 256 GB)",19999.0,47.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,2099.0,Dimensity 6300 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Navy, 128 GB)",24491.0,32.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,2521.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A23 (Black, 128 GB)",18499.0,27.0,5000 mAh Li-Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,678.0,38.0,50MP Rear Camera | 8MP Front Camera,25490.0,Octa-core(EXYNOS) Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)",31999.0,11.0,6000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,30233.0,2591.0,108MP + 8MP + 2MP | 32MP Front Camera,35999.0,Octa Core Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)",1390.0,33.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,5458.0,344.0,50MP Rear Camera,2099.0,Domestic 1 Year of Device & 6 Months for In-Box Accessories,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M11 (Violet, 32 GB)",9890.0,34.0,5000 mAh Lithium-ion Battery,16.26 cm (6.4 inch) HD+ Display,10731.0,849.0,13MP + 5MP + 2MP | 8MP Front Camera,14999.0,1 Year Warranty,3.0,32.0,Samsung,Android
"SAMSUNG GALAXY M13 (Aqua Green, 64 GB)",32999.0,17.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,5593.0,304.0,50MP Rear Camera,39990.0,Exynos Octa Core Processor Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A53 (Awesome Peach, 128 GB)",13599.0,35.0,5000 mAh Lithium Ion Battery,16.51 cm (6.5 inch) Full HD+ Display,1923.0,186.0,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,20999.0,Exynos 1330 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Black, 128 GB)",11248.0,10.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,73187.0,3567.0,50MP + 2MP + 2MP | 13MP Front Camera,12499.0,1 Year,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M12 (Black, 64 GB)",24000.0,31.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,17396.0,1214.0,48MP Rear Camera,34999.0,12 Months Warranty,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy M53 5G (Mystique Green, 128 GB)",7999.0,40.0,5000 mAh Battery,17.02 cm (6.7 inch) Display,739.0,59.0,108MP Rear Camera,13499.0,MediaTek Helio P35 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy M04 (Light Green, 128 GB)",19498.0,56.0,5000 mAh Battery,16.51 cm (6.5 inch) HD+ Display,13002.0,704.0,13MP + 2MP,19499.0,12 Months Warranty,4.0,128.0,Samsung,Android
"SAMSUNG GALAXY M13 5G (Aqua Green, 128 GB)",32999.0,17.0,5000 mAh Battery,16.51 cm (6.5 inch) Display,1828.0,109.0,50MP Rear Camera,74999.0,Snapdragon 888 Processor,6.0,128.0,Samsung,Android
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Lavender, 256 GB)",11499.0,16.0,4500 mAh Lithium-ion Battery,16.26 cm (6.4 inch) Full HD+ Display,151064.0,14066.0,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,13999.0,Exynos 850 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy F12 (Celestial Black, 128 GB)",14999.0,30.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,17999.0,MediaTek Dimensity 6100+ Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)",12530.0,28.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,3988.0,232.0,50MP + 5MP + 2MP | 13MP Front Camera,17999.0,12 Months Warranty,8.0,128.0,Samsung,Android
"SAMSUNG GALAXY M13 (Stardust Brown, 128 GB)",12799.0,21.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,1725.0,82.0,50MP Rear Camera,17999.0,12 Months Warranty,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M13 (Aqua Green, 128 GB)",16499.0,25.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,1725.0,82.0,50MP Rear Camera,20990.0,Exynos Octa Core Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A13 (White, 128 GB)",13499.0,50.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,556.0,28.0,50MP + 5MP + 2MP + 2MP | 8MP Front Camera,17999.0,Exynos 1330 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",74999.0,28.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,73187.0,3567.0,50MP + 2MP + 2MP | 13MP Front Camera,149999.0,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,6.0,128.0,Samsung,Android
"SAMSUNG M15 5G Prime Edition (Stone Grey, 128 GB)",12898.0,18.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,4088.0,386.0,50MP Rear Camera,17999.0,Qualcomm Snapdragon 8 Gen 2 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A55 5G (Awesome Iceblue, 256 GB)",45999.0,6.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,405.0,37.0,50MP + 12MP + 5MP | 32MP Front Camera,48999.0,Samsung Exynos 1480 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy Z Fold5 (Cream, 512 GB)",104999.0,38.0,4400 mAh Battery,15.75 cm (6.2 inch) Display,500.0,27.0,50MP + 12MP + 10MP,169999.0,Snapdragon 8 Gen 2 Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Mint, 512 GB)",92999.0,19.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,45999.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy A55 5G (Awesome Iceblue, 256 GB)",36999.0,39.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,1218.0,105.0,50MP + 12MP + 5MP | 32MP Front Camera,159999.0,Samsung Exynos 1480 Processor,8.0,256.0,Samsung,Android
